timestamp,imu_w,imu_x,imu_y,imu_z,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6
110.781998,0.501661,-0.595517,-0.531645,-0.333240,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
110.803001,0.503801,-0.596053,-0.529986,-0.331692,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
110.822998,0.505555,-0.596410,-0.528682,-0.330461,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
110.843002,0.507304,-0.596488,-0.527428,-0.329642,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
110.862999,0.508728,-0.596871,-0.526435,-0.328339,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
110.883003,0.510776,-0.597581,-0.525217,-0.325811,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
110.903000,0.513937,-0.598911,-0.522465,-0.322809,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
110.922997,0.517416,-0.600684,-0.519890,-0.318078,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
110.943001,0.521349,-0.601845,-0.517687,-0.313015,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
110.962997,0.524747,-0.602896,-0.516128,-0.307845,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
110.983002,0.528684,-0.602469,-0.515379,-0.303165,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.002998,0.532335,-0.602365,-0.515082,-0.297433,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.024002,0.536729,-0.602260,-0.513528,-0.292394,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.043999,0.540948,-0.602652,-0.511814,-0.286760,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.064003,0.545370,-0.603439,-0.509125,-0.281469,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.084000,0.548795,-0.604587,-0.506756,-0.276581,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.103996,0.551090,-0.605196,-0.504759,-0.274328,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.124001,0.552108,-0.605521,-0.503647,-0.273606,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.143997,0.552471,-0.606188,-0.502635,-0.273259,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.164001,0.552293,-0.606602,-0.502599,-0.272764,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.183998,0.551575,-0.606879,-0.503437,-0.272055,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.204002,0.551258,-0.606663,-0.504125,-0.271905,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.223999,0.550950,-0.606192,-0.505247,-0.271499,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.244003,0.550657,-0.605973,-0.505884,-0.271395,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.264000,0.550739,-0.605364,-0.507008,-0.270490,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.283997,0.551161,-0.604261,-0.509421,-0.267545,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.304001,0.551781,-0.603023,-0.512237,-0.263655,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.323997,0.552668,-0.601811,-0.515386,-0.258378,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.344002,0.553052,-0.600533,-0.518585,-0.254091,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.364998,0.552815,-0.598832,-0.522643,-0.250281,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
111.385002,0.552600,-0.597881,-0.525898,-0.246177,-0.312000,-0.837000,2.020000,-6.203863,0.096054,-6.232609,0.000000,0.000000,0.000000,0.732662,-0.049850,33.000000
